1,29.066,116.0665,28,6,347,224
2,29.066,116.06667,28,6,347,224
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2000/02/18,7973,8232,7631,7869,-28672,7279,5645,1077411843,4582,5378,-4726,1041,56,2000/02/25
1,2000/02/26,930,1657,476,806,1600,1204,742,1073741824,4075,2000,12417,200,57,2000/02/26
1,2000/03/05,1253,1834,1228,1299,1557,1188,694,1073741824,3794,783,12611,72,66,2000/03/06
1,2000/03/13,1097,1913,847,1110,1551,1141,655,1073741824,3128,5945,11668,202,76,2000/03/16
1,2000/03/21,1198,1870,609,1079,1231,1200,770,1073741824,3233,1713,-4634,200,84,2000/03/24
1,2000/03/29,1351,1945,687,1143,1676,1311,863,1073741824,2831,2155,12843,136,89,2000/03/29
1,2000/04/06,2082,2863,1952,2117,2635,1786,967,1075576832,2187,4119,12508,1801,103,2000/04/12
1,2000/04/14,1269,2255,626,1149,2113,1814,1148,1073741824,2324,410,-3747,72,107,2000/04/16
1,2000/04/22,5924,6059,6042,6051,5509,4188,2694,1073741824,2457,5279,-2592,1033,120,2000/04/29
1,2000/04/30,1089,2420,570,1063,2467,2059,1302,1073741824,2206,4641,-2372,202,127,2000/05/06
1,2000/05/08,1134,2293,598,1099,2369,1931,1121,1073741824,1782,1712,-2762,136,132,2000/05/11
1,2000/05/16,755,2479,385,837,2243,1768,1056,1073741824,1190,3189,14756,136,144,2000/05/23
1,2000/05/24,766,2425,395,860,2236,1612,817,1077411841,872,5475,13403,202,149,2000/05/28
1,2000/06/01,1445,3922,1403,1664,3426,2574,1407,1077411841,1687,2851,-994,1034,157,2000/06/05
1,2000/06/09,589,3741,343,825,3191,2041,924,1073741824,1827,3837,-716,200,166,2000/06/14
1,2000/06/17,1148,2962,576,1173,2462,1980,1156,1075576832,687,5980,14005,202,172,2000/06/20
1,2000/06/25,681,3362,332,808,2765,2017,1071,1073741824,1367,919,16803,136,178,2000/06/26
1,2000/07/03,989,3055,501,1001,2772,2017,1220,1073741824,1554,369,-164,72,187,2000/07/05
1,2000/07/11,1326,3669,675,1250,3584,2918,1935,1073741824,1759,1650,-1036,72,196,2000/07/14
1,2000/07/19,665,2221,320,674,1822,1394,752,1073741824,1024,5989,13594,72,204,2000/07/22
1,2000/07/27,717,1885,326,739,1349,1143,681,1073741824,1276,5453,13665,136,213,2000/07/31
1,2000/08/04,3253,3785,3442,3408,3918,3101,2406,1073741824,1709,2045,14954,1033,217,2000/08/04
1,2000/08/12,5020,5311,5103,5161,4312,3101,1738,1073741824,2715,5290,-2642,1041,232,2000/08/19
1,2000/08/20,380,3196,185,552,2545,1704,778,1073741824,2258,336,-3680,136,235,2000/08/22
1,2000/08/28,363,4311,204,648,3416,2118,912,1073741824,2562,1585,-4090,136,244,2000/08/31
1,2000/09/05,469,2163,242,585,1742,1125,547,1073741824,2478,2265,12724,200,249,2000/09/05
1,2000/09/13,741,3097,346,823,2683,1862,1032,1073741824,2821,1027,12701,72,258,2000/09/14
1,2000/09/21,668,2447,251,721,2149,1545,927,1073741824,3173,319,-5121,200,267,2000/09/23
1,2000/09/29,4055,4486,4170,4217,3548,2047,993,1610612736,3717,3837,-5457,1033,278,2000/10/04
1,2000/10/07,638,2824,328,731,2724,1959,999,1073741824,3719,404,-5257,136,283,2000/10/09
1,2000/10/15,3350,3754,3324,3446,3826,3596,2965,1073741824,4261,5861,-5454,1033,289,2000/10/15
1,2000/10/23,926,2046,454,795,2320,1970,1207,1073741824,4338,3190,11080,140,304,2000/10/30
1,2000/10/31,1023,1959,523,876,2237,2083,1333,1073741824,4453,846,11144,72,306,2000/11/01
1,2000/11/08,5175,5312,5284,5235,5279,4846,3433,1073741824,4805,3218,10955,1033,320,2000/11/15
1,2000/11/16,1109,1915,578,942,1788,1450,852,1073741824,5147,3846,-6337,136,326,2000/11/21
1,2000/11/24,1996,2465,1810,1935,2516,2383,2002,1073741824,5038,2118,11199,1033,329,2000/11/24
1,2000/12/02,1118,1823,554,950,1775,1480,856,1073741824,5448,3932,-6318,202,342,2000/12/07
1,2000/12/10,982,2048,391,808,2381,2113,1415,1073741824,5481,2907,-6208,200,349,2000/12/14
1,2000/12/18,1269,2196,622,1113,2438,2228,1455,1073741824,5694,5323,-5953,202,360,2000/12/25
1,2000/12/26,959,1719,510,834,1943,1772,1173,1073741824,5376,2146,11318,200,361,2000/12/26
1,2001/01/01,1336,2182,617,1099,2528,2306,1496,1073741824,5635,4662,-5877,202,1,2001/01/01
1,2001/01/09,1238,1797,562,1037,1610,1349,866,1073741824,5333,472,-6286,202,13,2001/01/13
1,2001/01/17,1184,2210,562,1025,2509,2305,1641,1073741824,5500,4703,-5571,202,17,2001/01/17
1,2001/01/25,1322,2026,675,1138,1873,1517,992,1073741824,5037,419,-5289,136,29,2001/01/29
1,2001/02/02,1148,1898,565,973,1730,1419,807,1073741824,4508,5497,11703,202,39,2001/02/08
1,2001/02/10,1215,2077,618,1065,1939,1629,1020,1073741824,4659,2823,-5181,136,47,2001/02/16
1,2001/02/18,750,1775,399,699,1747,1443,769,1073741824,4363,1676,-5112,200,54,2001/02/23
1,2001/02/26,1102,1849,540,953,1433,1158,789,1073741824,4051,421,-4450,200,61,2001/03/02
1,2001/03/06,1100,2200,562,994,2031,1719,1130,1073741824,3876,3894,-4447,136,72,2001/03/13
1,2001/03/14,1001,1913,526,921,1745,1468,922,1073741824,3364,4071,12372,200,73,2001/03/14
1,2001/03/22,1268,2211,1015,1308,1990,1598,959,1073741824,3292,3856,-3994,8212,88,2001/03/29
1,2001/03/30,1280,1949,662,1135,1414,1111,684,1073741824,2780,2109,13162,200,91,2001/04/01
1,2001/04/07,1307,2214,685,1176,2196,1792,1038,1073741824,2630,1723,-3696,136,102,2001/04/12
1,2001/04/15,1370,2728,1051,1481,2692,2221,1340,1073741824,2908,5324,-3046,8206,106,2001/04/16
1,2001/04/23,1582,2540,1119,1501,2393,2083,1441,1073741824,2020,928,13978,1034,116,2001/04/26
1,2001/05/01,864,2095,438,920,1946,1488,831,1073741824,1383,4877,13418,200,128,2001/05/08
1,2001/05/09,1005,2423,511,1068,1997,1578,967,1073741824,1847,1686,-2122,136,134,2001/05/14
1,2001/05/17,777,2614,398,872,2422,1852,1055,1073741824,1643,374,-1637,200,141,2001/05/21
1,2001/05/25,1196,2372,1252,1387,2316,1711,857,1073741824,919,5507,14395,1290,151,2001/05/31
1,2001/06/02,867,3104,870,1054,2750,1850,856,1073741824,1563,381,-1180,8200,157,2001/06/06
1,2001/06/10,624,3649,324,784,3089,2088,1036,1073741824,1708,1704,-542,200,166,2001/06/15
1,2001/06/26,840,3960,558,1042,3237,2098,1082,1073741824,2076,3875,-443,1033,184,2001/07/03
1,2001/07/04,659,3524,338,828,3052,1985,993,1073741824,1725,431,-114,72,189,2001/07/08
1,2001/07/12,827,3198,612,1019,2753,1867,944,1073741824,1135,5507,15050,8205,199,2001/07/18
1,2001/07/20,1000,2758,476,959,2595,2124,1326,1073741824,1885,348,-894,136,205,2001/07/24
1,2001/07/28,1086,2943,563,1063,2692,2256,1368,1073741824,2388,3770,-1753,138,216,2001/08/04
1,2001/08/05,466,1999,253,602,1458,978,412,1073741824,1631,4196,14712,202,217,2001/08/05
1,2001/08/13,774,2422,358,841,2210,1671,904,1073741824,2386,1594,-2996,136,230,2001/08/18
1,2001/08/21,473,3124,211,637,2486,1632,700,1073741824,1997,4196,13622,200,233,2001/08/21
1,2001/08/29,442,3939,224,649,3303,2263,1046,1073741824,2748,1640,-4028,136,246,2001/09/03
1,2001/09/06,396,3590,204,565,2874,1852,792,1073741824,2651,2173,13115,200,251,2001/09/08
1,2001/09/14,377,3983,192,593,3239,1855,761,1073741824,2996,901,12683,136,260,2001/09/17
1,2001/09/22,525,3423,265,643,2903,1840,896,1073741824,3166,2155,12347,72,267,2001/09/24
1,2001/09/30,950,3037,486,947,2773,2117,1217,1073741824,3702,1694,-5445,136,278,2001/10/05
1,2001/10/08,624,2813,333,716,2653,1760,919,1073741824,3718,2183,11718,136,283,2001/10/10
1,2001/10/16,1089,2424,553,986,2585,2246,1472,1073741824,4068,973,11758,72,292,2001/10/19
1,2001/10/24,1059,2460,537,964,2607,2276,1389,1073741824,4564,2888,-6025,200,303,2001/10/30
1,2001/11/01,894,1927,390,774,2217,1838,1078,1073741824,4552,5475,10954,200,311,2001/11/07
1,2001/11/09,1307,2161,656,1071,2471,2414,1621,1073741824,5018,2888,-6195,136,319,2001/11/15
1,2001/11/17,1261,1993,625,1003,2272,2289,1600,1073741824,5141,1677,-6115,136,326,2001/11/22
1,2001/11/25,1125,1835,583,929,2170,2183,1518,1073741824,5135,2182,11472,200,331,2001/11/27
1,2001/12/03,8482,8908,7910,8299,8573,7940,5652,1073741824,5228,3264,11373,1033,338,2001/12/04
1,2001/12/11,622,1097,194,479,1210,956,608,1073741824,5372,2137,11395,206,347,2001/12/13
1,2001/12/19,1121,1990,578,941,2285,2215,1463,1073741824,5670,3847,-5798,136,360,2001/12/26
1,2001/12/27,1772,2021,1719,1790,2021,1941,1252,1073741824,5362,4129,11549,73,361,2001/12/27
1,2002/01/01,1089,1659,555,899,1864,1808,1158,1073741824,5425,873,11805,200,7,2002/01/07
1,2002/01/09,1084,1871,568,908,2284,2123,1587,1073741824,5510,1749,-5744,136,9,2002/01/09
1,2002/01/17,933,1605,460,786,1611,1354,774,1073741824,5142,3227,12076,136,21,2002/01/21
1,2002/01/25,1087,1811,551,929,1842,1630,1015,1073741824,5061,386,-4516,200,32,2002/02/01
1,2002/02/02,1794,2181,1697,1809,2140,1739,1095,1073741824,4708,6000,11868,138,33,2002/02/02
1,2002/02/10,1059,1879,504,895,1994,1827,1140,1073741824,4613,463,-5349,136,48,2002/02/17
1,2002/02/18,851,1785,333,706,2059,1795,1149,1073741824,4211,5977,12067,200,49,2002/02/18
1,2002/02/26,6498,6774,6240,6430,6616,5783,4385,1073741824,4576,5324,-4219,1033,61,2002/03/02
1,2002/03/06,982,1893,491,895,1742,1505,922,1073741824,3634,4857,12563,200,67,2002/03/08
1,2002/03/14,802,1567,441,794,1229,978,564,1073741824,3391,2109,13199,200,78,2002/03/19
1,2002/03/22,3283,3715,3356,3389,3581,2752,2161,1073741824,2666,6408,12157,1033,88,2002/03/29
1,2002/03/30,1862,2301,1366,1763,1653,1378,825,1073741824,3218,1722,-3994,8206,89,2002/03/30
1,2002/04/07,1085,2250,556,1035,2057,1621,862,1073741824,3003,2915,-3536,200,98,2002/04/08
1,2002/04/15,2260,2763,2385,2412,2447,1823,1049,1075576832,2369,439,-2609,8205,112,2002/04/22
1,2002/04/23,1128,1966,540,1006,1699,1466,826,1073741824,2081,884,14445,200,119,2002/04/29
1,2002/05/01,3669,3867,3852,3833,3320,3190,2035,1073741824,2633,5334,-1816,1033,125,2002/05/05
1,2002/05/09,860,1862,406,887,1267,1075,560,1073741824,2400,4673,-1574,204,132,2002/05/12
1,2002/05/17,776,2124,374,796,1802,1560,1004,1073741824,1770,382,-1132,136,144,2002/05/24
1,2002/05/25,533,2264,255,638,1725,1270,639,1073741824,1605,938,16381,200,151,2002/05/31
1,2002/06/02,1026,2899,694,1137,2620,2036,1177,1073741824,1849,1668,-796,200,153,2002/06/02
1,2002/06/10,2240,2914,2280,2356,2712,1908,1099,1073741824,1605,882,17186,1801,167,2002/06/16
1,2002/06/18,1237,3027,1180,1426,2633,1850,886,1073741824,2416,5334,-146,1033,173,2002/06/22
1,2002/06/26,1605,2696,1711,1769,2105,1490,763,1073741824,923,5988,15857,204,177,2002/06/26
1,2002/07/04,728,2498,390,852,2172,1604,925,1073741824,1880,384,-153,200,192,2002/07/11
1,2002/07/12,639,3196,331,770,2958,2277,1258,1073741824,2155,2832,-668,200,194,2002/07/13
1,2002/07/20,2735,3852,2669,2975,3428,2757,1792,1073741824,2646,5313,-825,1034,205,2002/07/24
1,2002/07/28,828,2552,411,859,2068,1630,925,1073741824,2019,900,15879,72,215,2002/08/03
1,2002/08/05,809,2255,371,836,1695,1308,707,1073741824,2283,1713,-1758,72,217,2002/08/05
1,2002/08/13,1833,2866,2173,2140,2320,1663,880,1073741824,1641,5988,13548,8205,225,2002/08/13
1,2002/08/21,586,3004,274,817,2395,1625,758,1073741824,2797,3827,-2651,200,235,2002/08/23
1,2002/08/29,447,2972,210,564,2516,1703,872,1073741824,2673,883,13630,200,247,2002/09/04
1,2002/09/06,263,3670,136,476,2849,1665,631,1073741824,2791,2148,13244,136,254,2002/09/11
1,2002/09/14,560,3495,285,752,2796,1809,905,1073741824,3133,919,12711,200,263,2002/09/20
1,2002/09/22,802,2665,409,887,2363,1664,955,1073741824,3483,431,-4430,200,272,2002/09/29
1,2002/09/30,745,2512,376,760,2395,1776,995,1073741824,3491,3189,12029,136,277,2002/10/04
1,2002/10/08,895,2722,448,893,2653,2094,1233,1073741824,3838,1776,-5368,136,281,2002/10/08
1,2002/10/16,2854,4132,2913,3045,3875,3393,2559,1073741824,4574,5882,-5148,1033,294,2002/10/21
1,2002/10/24,943,2632,493,915,2543,1831,997,1073741824,4137,5465,11116,8204,298,2002/10/25
1,2002/11/01,895,2114,474,788,2348,2067,1314,1073741824,4688,855,11618,72,311,2002/11/07
1,2002/11/09,1134,2896,632,996,3196,2770,1788,1073741824,4985,3895,-5878,202,315,2002/11/11
1,2002/11/17,1002,2080,539,883,2005,1786,1024,1073741824,5113,2916,-6110,200,322,2002/11/18
1,2002/11/25,1170,2124,589,1017,2149,1663,925,1073741824,5222,1713,-6150,202,329,2002/11/25
1,2002/12/03,955,1565,491,819,1282,1017,546,1073741824,5374,945,11580,200,343,2002/12/09
